Date,Close,NEWS_SENTIMENT_DAILY_AVG,NEWS_POS_COUNT,NEWS_NEG_COUNT,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_POS_COUNT,TWITTER_NEG_COUNT
2019-06-11 18:30:00,0.1538,1872.5,2,1,-0.005,2.0,2.0
2019-06-11 19:00:00,0.1815,1872.16,5,1,0.0298,6.0,1.0
2019-06-11 19:30:00,0.1904,1866.46,2,0,0.0321,5.0,1.0
2019-06-11 20:00:00,0.1957,1867.09,5,0,0.0223,8.0,3.0
2019-06-11 20:30:00,0.2292,1863.7,9,0,0.0274,8.0,3.0
2019-06-11 21:00:00,0.247,0.0,2,0,,,
2019-06-12 14:30:00,0.1817,1858.21,0,1,0.0167,4.0,2.0
2019-06-12 15:00:00,0.1719,1851.31,1,2,-0.0414,2.0,8.0
2019-06-12 15:30:00,0.1755,1853.72,2,2,-0.0406,1.0,7.0
2019-06-12 16:00:00,0.1551,1853.91,1,0,0.0307,4.0,1.0
2019-06-12 16:30:00,0.1392,1853.71,0,1,0.018000000000000002,4.0,1.0
2019-06-12 17:00:00,0.0997,1856.6,0,1,0.0332,5.0,4.0
2019-06-12 17:30:00,0.1143,1860.3,1,1,-0.0962,3.0,11.0
2019-06-12 18:00:00,0.0905,1860.6,0,0,-0.0108,2.0,4.0
2019-06-12 18:30:00,0.0765,1859.57,1,1,-0.0205,2.0,5.0
2019-06-12 19:00:00,0.0752,1857.26,1,0,0.0445,6.0,4.0
2019-06-12 19:30:00,0.0954,1860.19,2,0,-0.0674,1.0,5.0
2019-06-12 20:00:00,0.1221,1859.0,2,2,-0.0249,1.0,4.0
2019-06-12 20:30:00,0.1162,1855.32,0,0,-0.0022,0.0,1.0
2019-06-12 21:00:00,0.107,0.0,0,1,,,
2019-06-13 14:30:00,0.3881,1880.105,0,0,0.0219,6.0,2.0
2019-06-13 15:00:00,0.3905,1877.0,1,0,0.0201,5.0,0.0
2019-06-13 15:30:00,0.3962,1870.84,1,2,-0.0306,2.0,8.0
2019-06-13 16:00:00,0.3916,1870.26,3,1,-0.0553,3.0,11.0
2019-06-13 16:30:00,0.41,1873.39,2,1,-0.0419,2.0,7.0
2019-06-13 17:00:00,0.2799,1870.2,1,1,0.032,6.0,4.0
2019-06-13 17:30:00,0.29100000000000004,1873.68,0,0,-0.0119,1.0,3.0
2019-06-13 18:00:00,0.2759,1873.95,0,1,-0.0226,2.0,6.0
2019-06-13 18:30:00,0.2097,1872.87,0,0,-0.0171,3.0,4.0
2019-06-13 19:00:00,0.1444,1870.09,0,0,0.0044,2.0,1.0
2019-06-13 19:30:00,0.1511,1868.81,1,1,-0.0294,2.0,6.0
2019-06-13 20:00:00,0.1584,1866.91,2,1,-0.0287,6.0,7.0
2019-06-13 20:30:00,0.128,1870.3,0,2,0.02,3.0,1.0
2019-06-13 21:00:00,0.1024,0.0,0,0,,,
2019-06-14 14:30:00,-0.0682,1863.52,0,1,-0.0337,2.0,7.0
2019-06-14 15:00:00,-0.0817,1868.495,2,1,-0.022000000000000002,3.0,7.0
2019-06-14 15:30:00,0.1142,1870.42,3,2,-0.0204,1.0,5.0
2019-06-14 16:00:00,-0.1102,1869.81,2,1,-0.0503,1.0,7.0
2019-06-14 16:30:00,0.1209,1872.2,0,0,0.0239,5.0,3.0
2019-06-14 17:00:00,0.1248,1871.0,1,1,-0.0032,1.0,2.0
2019-06-14 17:30:00,-0.1255,1874.35,0,1,0.0051,2.0,0.0
2019-06-14 18:00:00,-0.128,1872.15,0,1,0.0211,5.0,3.0
2019-06-14 18:30:00,-0.1561,1869.1,1,1,0.0093,3.0,1.0
2019-06-14 19:00:00,-0.1228,1871.2,1,0,-0.0754,2.0,5.0
2019-06-14 19:30:00,0.1415,1871.31,2,1,-0.015,1.0,4.0
2019-06-14 20:00:00,0.1617,1871.5,2,1,-0.0216,2.0,4.0
2019-06-14 20:30:00,0.1725,1869.67,1,0,-0.0033,0.0,1.0
2019-06-14 21:00:00,0.1778,0.0,0,0,,,
2019-06-17 14:30:00,-0.0514,1891.14,1,1,-0.0157,4.0,5.0
2019-06-17 15:00:00,-0.0614,1888.74,2,1,-0.0146,2.0,6.0
2019-06-17 15:30:00,-0.0548,1891.07,0,0,-0.0043,1.0,2.0
2019-06-17 16:00:00,-0.0456,1885.66,1,0,0.0104,5.0,3.0
2019-06-17 16:30:00,-0.0387,1884.52,2,0,0.0179,4.0,1.0
2019-06-17 17:00:00,0.0401,1881.0,0,0,-0.0055,2.0,3.0
2019-06-17 17:30:00,-0.0558,1883.21,0,3,0.0019,1.0,1.0
2019-06-17 18:30:00,-0.0573,1883.13,0,1,0.002,1.0,1.0
2019-06-17 19:00:00,-0.0946,1884.73,0,3,0.0124,3.0,1.0
2019-06-17 19:30:00,-0.0925,1885.85,1,0,0.0144,2.0,2.0
2019-06-17 20:00:00,-0.0658,1887.54,0,1,0.0062,2.0,2.0
2019-06-17 20:30:00,-0.0598,1886.03,2,0,-0.0717,0.0,5.0
2019-06-18 14:30:00,0.2211,1913.67,5,2,0.0293,8.0,6.0
2019-06-18 15:00:00,0.2546,1914.43,4,0,-0.0151,2.0,5.0
2019-06-18 15:30:00,0.2468,1918.58,2,0,0.0028,2.0,1.0
2019-06-18 16:00:00,0.2732,1917.99,2,0,0.0068,3.0,1.0
2019-06-18 16:30:00,0.2391,1906.5,2,0,0.0734,14.0,1.0
2019-06-18 17:00:00,0.2182,1911.2,0,1,0.0157,4.0,2.0
2019-06-18 17:30:00,0.2153,1908.23,2,0,-0.0209,1.0,4.0
2019-06-18 18:00:00,0.22399999999999998,1904.6,2,0,-0.0043,0.0,3.0
2019-06-18 18:30:00,0.2054,1906.26,1,0,-0.0044,2.0,2.0
2019-06-18 19:00:00,0.2152,1909.41,1,0,-0.0153,2.0,3.0
2019-06-18 19:30:00,0.2116,1903.42,2,0,0.0615,4.0,1.0
2019-06-18 20:00:00,0.214,1902.92,0,0,-0.0053,0.0,2.0
2019-06-18 20:30:00,0.213,1901.37,1,0,0.0,0.0,0.0
2019-06-18 21:00:00,0.2001,0.0,0,0,,,
2019-06-19 14:30:00,0.2224,1902.62,3,0,-0.0141,3.0,3.0
2019-06-19 15:00:00,0.2177,1897.49,3,0,0.0217,4.0,2.0
2019-06-19 15:30:00,0.1751,1898.0,1,1,0.0124,3.0,1.0
2019-06-19 16:00:00,0.1863,1902.0,1,0,0.0103,4.0,1.0
2019-06-19 16:30:00,0.1666,1901.5,0,0,0.0122,4.0,0.0
2019-06-19 17:00:00,0.1653,1901.04,1,0,0.0103,4.0,1.0
2019-06-19 17:30:00,0.1501,1900.47,0,1,-0.0064,1.0,2.0
2019-06-19 18:00:00,0.1218,1900.04,0,1,-0.0062,2.0,4.0
2019-06-19 18:30:00,0.1287,1897.72,0,1,0.0,0.0,0.0
2019-06-19 19:00:00,0.1026,1905.21,0,0,0.0228,5.0,5.0
2019-06-19 19:30:00,0.1006,1906.71,2,0,-0.0192,4.0,5.0
2019-06-19 20:00:00,0.083,1910.04,0,0,0.0047,1.0,1.0
2019-06-19 20:30:00,0.0671,1908.79,0,0,-0.0014,0.0,1.0
2019-06-19 21:00:00,0.0609,0.0,0,0,,,
2019-06-20 14:30:00,0.2398,1933.06,4,0,-0.0137,3.0,5.0
2019-06-20 15:00:00,0.2105,1921.95,0,0,0.0489,7.0,4.0
2019-06-20 15:30:00,0.2269,1919.07,3,0,-0.034,2.0,8.0
2019-06-20 16:00:00,0.2242,1913.75,1,1,0.0119,5.0,1.0
2019-06-20 16:30:00,0.2084,1916.99,1,0,0.0026,1.0,0.0
2019-06-20 17:00:00,0.2485,1913.29,5,1,0.0232,5.0,4.0
2019-06-20 17:30:00,0.2335,1910.56,2,0,-0.0331,3.0,7.0
2019-06-20 18:00:00,0.2028,1915.55,2,1,-0.0026,1.0,2.0
2019-06-20 18:30:00,0.2056,1912.815,0,0,0.0193,4.0,3.0
2019-06-20 19:00:00,0.2408,1915.24,2,1,-0.0035,0.0,1.0
2019-06-20 19:30:00,0.209,1914.88,0,0,-0.0152,2.0,3.0
2019-06-20 20:00:00,0.1539,1916.88,0,0,0.0044,2.0,0.0
2019-06-20 20:30:00,0.1479,1918.19,1,1,0.0154,3.0,0.0
2019-06-20 21:00:00,0.1218,0.0,2,1,,,
2019-06-21 14:30:00,0.1301,1914.49,3,1,0.0035,2.0,1.0
2019-06-21 15:00:00,0.1212,1916.29,2,0,-0.009000000000000001,3.0,4.0
2019-06-21 15:30:00,0.1822,1921.325,4,0,0.0125,3.0,0.0
2019-06-21 16:00:00,0.2036,1919.0,2,0,0.0209,6.0,4.0
2019-06-21 16:30:00,0.2366,1917.18,4,0,-0.0132,4.0,4.0
2019-06-21 17:00:00,0.2445,1916.2,1,0,0.0013,0.0,1.0
2019-06-21 17:30:00,0.2525,1916.0,2,0,-0.0042,0.0,2.0
2019-06-21 18:00:00,0.2385,1916.55,0,0,0.0061,3.0,1.0
2019-06-21 18:30:00,0.1831,1916.0,0,0,-0.0207,0.0,4.0
2019-06-21 19:00:00,0.1398,1914.52,1,0,-0.0077,2.0,3.0
2019-06-21 19:30:00,0.1472,1915.115,2,1,0.0134,3.0,0.0
2019-06-21 20:30:00,0.1603,1911.3,2,1,-0.0519,0.0,4.0
2019-06-21 21:00:00,0.1688,0.0,0,0,,,
2019-06-24 14:30:00,0.0788,1902.0,2,0,0.0,3.0,1.0
2019-06-24 15:00:00,0.0666,1908.18,0,0,0.0147,3.0,2.0
2019-06-24 15:30:00,0.0522,1904.15,0,2,-0.0985,3.0,12.0
2019-06-24 16:00:00,0.0466,1907.52,2,0,-0.0147,3.0,4.0
2019-06-24 16:30:00,0.09,1908.65,8,2,-0.0181,1.0,4.0
2019-06-24 17:00:00,0.0967,1907.66,1,0,0.0048,3.0,2.0
2019-06-24 17:30:00,0.0849,1908.87,2,1,-0.0128,1.0,4.0
2019-06-24 18:00:00,0.0957,1910.94,2,1,0.0054,2.0,1.0
2019-06-24 19:00:00,0.0913,1912.39,1,0,-0.0012,0.0,3.0
2019-06-24 19:30:00,0.0981,1912.19,2,1,0.0023,1.0,1.0
2019-06-24 20:00:00,0.0831,1913.21,1,0,0.0655,6.0,3.0
2019-06-24 20:30:00,0.0799,1913.9,2,2,0.0026,0.0,0.0
2019-06-24 21:00:00,0.0741,0.0,0,0,,,
2019-06-25 14:30:00,0.0809,1907.8,0,1,-0.0286,1.0,6.0
2019-06-25 15:00:00,0.0998,1899.12,6,0,-0.0362,1.0,7.0
2019-06-25 15:30:00,0.1229,1891.45,5,0,-0.0077,3.0,5.0
2019-06-25 16:00:00,0.1079,1890.86,5,0,-0.0246,2.0,7.0
2019-06-25 16:30:00,0.1023,1893.28,2,0,-0.0019,0.0,2.0
2019-06-25 17:00:00,0.0957,1895.785,1,1,-0.0519,1.0,7.0
2019-06-25 18:00:00,0.0921,1891.7,1,0,-0.0044,0.0,1.0
2019-06-25 19:00:00,0.0863,1884.54,1,0,-0.0147,1.0,3.0
2019-06-25 19:30:00,0.0848,1879.59,2,0,-0.0208,3.0,4.0
2019-06-25 20:00:00,0.1036,1880.09,4,0,-0.0078,3.0,3.0
2019-06-25 20:30:00,0.0889,1878.27,0,1,-0.0072,2.0,5.0
2019-06-25 21:00:00,0.0947,0.0,0,0,,,
2019-06-26 14:30:00,0.2225,1902.0,1,0,0.0068,3.0,2.0
2019-06-26 15:00:00,0.1754,1898.75,2,1,0.0038,3.0,1.0
2019-06-26 15:30:00,0.1694,1898.8,1,0,-0.0212,2.0,6.0
2019-06-26 16:00:00,0.1747,1895.8,0,0,0.0036,3.0,3.0
2019-06-26 16:30:00,0.1935,1895.89,2,1,-0.0041,1.0,2.0
2019-06-26 17:00:00,0.2121,1895.48,4,0,-0.0067,2.0,3.0
2019-06-26 17:30:00,0.182,1894.7,1,0,-0.001,1.0,1.0
2019-06-26 18:00:00,0.1851,1892.32,2,0,0.0,1.0,2.0
2019-06-26 18:30:00,0.1722,1889.53,0,0,-0.0475,2.0,7.0
2019-06-26 19:00:00,0.1991,1893.46,3,0,-0.0025,0.0,1.0
2019-06-26 19:30:00,0.1967,1892.61,3,1,-0.0089,1.0,2.0
2019-06-26 20:00:00,0.1767,1894.76,1,0,0.0197,4.0,2.0
2019-06-26 20:30:00,0.1363,1897.83,0,0,0.0204,4.0,4.0
2019-06-26 21:00:00,0.1227,0.0,0,0,,,
2019-06-27 14:30:00,0.3622,1909.15,3,0,-0.0029,2.0,2.0
2019-06-27 15:00:00,0.4026,1905.8,5,0,-0.0044,0.0,3.0
2019-06-27 15:30:00,0.3947,1906.12,4,0,-0.0036,0.0,3.0
2019-06-27 16:00:00,0.3623,1903.83,5,0,-0.0033,0.0,3.0
2019-06-27 16:30:00,0.37200000000000005,1904.16,3,0,0.0018,1.0,1.0
2019-06-27 17:00:00,0.4152,1908.82,3,1,0.0,1.0,0.0
2019-06-27 17:30:00,0.3886,1909.36,1,0,-0.0046,1.0,2.0
2019-06-27 18:00:00,0.4243,1909.49,2,0,0.0197,4.0,1.0
2019-06-27 18:30:00,0.4253,1907.78,2,0,0.0039,1.0,1.0
2019-06-27 19:00:00,0.4469,1908.08,3,0,0.0168,6.0,3.0
2019-06-27 19:30:00,0.4493,1905.87,3,0,0.0197,6.0,1.0
2019-06-27 20:00:00,0.4551,1906.74,2,0,-0.0026,2.0,2.0
2019-06-27 20:30:00,0.4239,1904.28,1,0,-0.0047,1.0,2.0
2019-06-27 21:00:00,0.4127,0.0,0,0,,,
2019-06-28 14:30:00,0.0406,1900.8,1,1,-0.0867,1.0,5.0
2019-06-28 15:00:00,0.0339,1902.25,0,0,-0.0095,1.0,3.0
2019-06-28 15:30:00,0.0475,1901.0,2,0,-0.0026,1.0,1.0
2019-06-28 16:00:00,0.078,1902.62,3,0,0.0,0.0,2.0
2019-06-28 16:30:00,0.077,1902.6,1,0,0.0,0.0,2.0
2019-06-28 17:00:00,0.0671,1904.97,1,1,-0.0056,1.0,3.0
2019-06-28 17:30:00,0.052000000000000005,1901.01,1,0,-0.0111,0.0,4.0
2019-06-28 18:00:00,0.0388,1895.25,0,0,0.0,1.0,0.0
2019-06-28 19:30:00,0.0333,1888.25,0,0,0.0006,0.0,1.0
2019-07-01 14:30:00,0.0334,1925.92,0,0,0.0125,3.0,0.0
2019-07-01 15:00:00,0.0482,1921.07,2,0,0.0054,3.0,2.0
2019-07-01 15:30:00,0.069,1923.0,2,0,0.0076,2.0,1.0
2019-07-01 16:00:00,0.0746,1920.82,0,0,-0.0481,1.0,6.0
2019-07-01 16:30:00,0.0817,1923.45,0,2,-0.0056,1.0,2.0
2019-07-01 17:00:00,0.0869,1921.77,2,2,0.0068,2.0,2.0
2019-07-01 17:30:00,0.0808,1916.1,0,0,0.0246,5.0,0.0
2019-07-01 18:00:00,0.0632,1920.0,0,0,0.0008,1.0,0.0
2019-07-01 18:30:00,0.0465,1918.5,0,0,-0.0177,1.0,4.0
2019-07-01 19:00:00,0.0376,1915.94,0,0,-0.0018,0.0,0.0
2019-07-01 19:30:00,0.0332,1915.7,0,0,-0.0172,2.0,2.0
2019-07-01 20:30:00,0.0579,1922.19,4,0,0.0033,1.0,0.0
2019-07-02 14:30:00,0.0932,1911.4,1,0,0.0043,1.0,0.0
2019-07-02 15:00:00,0.0857,1912.11,1,0,0.0031,2.0,2.0
2019-07-02 15:30:00,0.0719,1911.78,3,0,-0.0052,0.0,3.0
2019-07-02 16:00:00,0.075,1911.0,3,1,-0.0665,4.0,8.0
2019-07-02 16:30:00,0.0693,1911.46,0,2,0.0008,1.0,1.0
2019-07-02 17:00:00,0.0621,1910.08,1,0,0.0,1.0,0.0
2019-07-02 17:30:00,0.0812,1912.15,2,0,-0.0308,1.0,4.0
2019-07-02 18:00:00,0.067,1917.18,1,0,0.01,3.0,2.0
2019-07-02 18:30:00,0.0724,1918.2,0,1,-0.0174,1.0,4.0
2019-07-02 19:00:00,0.0807,1920.41,3,0,-0.044000000000000004,4.0,4.0
2019-07-02 19:30:00,0.0817,1923.87,1,0,-0.0086,2.0,3.0
2019-07-02 20:00:00,0.0887,1925.35,1,0,0.0047,2.0,1.0
2019-07-02 20:30:00,0.0894,1934.31,1,1,0.0119,6.0,2.0
2019-07-02 21:00:00,0.0993,0.0,2,0,,,
2019-07-03 14:30:00,0.1956,1936.85,2,0,0.0092,3.0,1.0
2019-07-03 15:00:00,0.1828,1939.65,3,0,-0.0291,7.0,7.0
2019-07-03 15:30:00,0.204,1940.23,3,2,0.013000000000000001,3.0,2.0
2019-07-03 16:00:00,0.2237,1938.64,1,1,0.0039,2.0,1.0
2019-07-03 16:30:00,0.1901,1938.82,1,2,0.0146,4.0,2.0
2019-07-03 17:00:00,0.1564,1937.0,2,0,-0.0292,1.0,6.0
2019-07-03 17:30:00,0.1494,1939.0,2,0,-0.0182,1.0,4.0
2019-07-03 18:00:00,0.1334,1939.0,1,0,0.0,0.0,2.0
2019-07-03 18:30:00,0.1281,0.0,2,1,,,
2019-07-03 19:00:00,0.1332,1939.0,3,1,-0.0034,1.0,2.0
2019-07-03 19:30:00,0.1127,0.0,3,2,,,
2019-07-03 20:00:00,0.1041,0.0,1,2,,,
2019-07-03 20:30:00,0.0871,0.0,3,0,,,
2019-07-03 21:00:00,0.0951,0.0,0,1,,,
2019-07-05 14:30:00,0.1511,1926.75,0,0,-0.0033,1.0,1.0
2019-07-05 15:00:00,0.1472,1927.1,2,1,-0.0034,0.0,2.0
2019-07-05 15:30:00,0.1358,1928.0,1,0,-0.0131,3.0,3.0
2019-07-05 16:00:00,0.1639,1932.51,2,1,0.0067,3.0,2.0
2019-07-05 16:30:00,0.1129,1933.85,0,0,-0.0015,1.0,2.0
2019-07-05 17:00:00,0.1066,1937.0,1,2,-0.0202,1.0,3.0
2019-07-05 17:30:00,0.1041,1937.865,0,0,0.0157,5.0,2.0
2019-07-05 18:00:00,0.0996,1944.9,1,1,-0.012,1.0,4.0
2019-07-05 18:30:00,0.0747,1944.21,1,0,0.0279,5.0,0.0
2019-07-05 19:00:00,0.0656,1943.18,0,0,-0.001,1.0,1.0
2019-07-05 19:30:00,0.0389,1944.89,0,1,0.0606,7.0,2.0
2019-07-05 20:00:00,0.0335,1942.66,0,0,0.0224,4.0,3.0
2019-07-05 21:00:00,0.0193,0.0,0,0,,,
2019-07-08 14:30:00,0.0896,1930.12,1,1,-0.0155,3.0,7.0
2019-07-08 15:00:00,0.0804,1941.63,1,0,-0.0131,4.0,6.0
2019-07-08 15:30:00,0.1032,1946.38,4,3,-0.006999999999999999,3.0,5.0
2019-07-08 16:00:00,0.0971,1946.62,1,2,0.0239,7.0,7.0
2019-07-08 16:30:00,0.077,1942.76,0,0,-0.0465,3.0,9.0
2019-07-08 17:00:00,0.0861,1943.4,2,3,-0.0131,0.0,5.0
2019-07-08 17:30:00,0.0781,1947.45,3,1,-0.0245,1.0,5.0
2019-07-08 18:00:00,0.0706,1947.65,2,1,0.0107,4.0,1.0
2019-07-08 18:30:00,0.0955,1948.89,5,1,-0.0019,1.0,3.0
2019-07-08 19:00:00,0.1158,1946.48,5,6,-0.037000000000000005,5.0,6.0
2019-07-08 19:30:00,0.1113,1949.47,4,4,-0.0481,3.0,6.0
2019-07-08 20:00:00,0.0775,1949.7,0,1,-0.0018,1.0,1.0
2019-07-08 20:30:00,0.0815,1952.32,3,2,0.2448,29.0,5.0
2019-07-08 21:00:00,0.0866,0.0,0,0,,,
2019-07-09 14:30:00,0.045,1959.43,0,1,0.0064,2.0,2.0
2019-07-09 15:00:00,0.0395,1961.5,1,0,0.0138,5.0,4.0
2019-07-09 15:30:00,0.0378,1966.4,2,2,0.0842,14.0,2.0
2019-07-09 16:00:00,0.0358,1974.37,4,0,-0.0044,5.0,6.0
2019-07-09 16:30:00,0.0299,1976.2,2,1,0.0183,9.0,3.0
2019-07-09 17:00:00,0.0472,1981.11,7,0,0.0186,8.0,5.0
2019-07-09 18:00:00,0.0474,1984.81,4,1,0.0067,3.0,2.0
2019-07-09 18:30:00,0.0419,1989.4,0,0,0.0,5.0,0.0
2019-07-09 19:00:00,0.0537,1988.64,3,0,0.001,4.0,0.0
2019-07-09 20:30:00,0.0479,1988.3,0,2,0.0145,5.0,4.0
2019-07-09 21:00:00,0.0544,0.0,2,1,,,
2019-07-10 14:30:00,-0.0428,2009.65,2,2,0.0323,12.0,4.0
2019-07-10 15:30:00,-0.0496,2011.02,2,2,0.0644,16.0,1.0
2019-07-10 16:00:00,-0.0443,2009.29,4,0,0.0131,7.0,4.0
2019-07-10 16:30:00,-0.0392,2017.03,4,1,0.0082,4.0,0.0
2019-07-10 19:00:00,0.0346,2017.0,0,2,0.0029,1.0,2.0
2019-07-10 19:30:00,0.0404,2019.22,4,0,0.0225,5.0,4.0
2019-07-10 20:00:00,0.0457,2020.05,4,1,0.0561,7.0,1.0
2019-07-10 20:30:00,0.0507,2017.41,3,0,0.0066,4.0,1.0
2019-07-11 14:30:00,0.1464,2034.0,9,0,0.0599,17.0,4.0
2019-07-11 15:00:00,0.1456,2032.0,7,2,0.0239,15.0,6.0
2019-07-11 15:30:00,0.1755,2029.73,11,0,0.0153,10.0,3.0
2019-07-11 16:00:00,0.1566,2031.03,2,1,0.0257,11.0,5.0
2019-07-11 16:30:00,0.1539,2030.21,4,0,0.0326,10.0,3.0
2019-07-11 17:00:00,0.1769,2028.73,10,0,0.0158,7.0,0.0
2019-07-11 17:30:00,0.1601,2028.05,3,1,0.0054,4.0,4.0
2019-07-11 18:00:00,0.1645,2017.39,7,1,-0.005,2.0,4.0
2019-07-11 19:00:00,0.1717,2007.9,4,0,-0.0116,3.0,7.0
2019-07-11 19:30:00,0.1837,2010.0,3,0,0.0144,4.0,4.0
2019-07-11 20:00:00,0.1865,2007.59,7,0,0.0035,0.0,0.0
2019-07-11 20:30:00,0.1797,2001.07,4,1,0.0151,3.0,2.0
2019-07-12 14:30:00,0.2048,2009.0,2,1,0.0074,4.0,3.0
2019-07-12 15:00:00,0.1805,2007.43,3,0,-0.0146,5.0,5.0
2019-07-12 15:30:00,0.1412,2007.84,1,1,-0.0231,3.0,7.0
2019-07-12 16:00:00,0.14300000000000002,2012.28,3,1,0.0102,5.0,3.0
2019-07-12 16:30:00,0.1271,2011.48,4,1,0.0039,3.0,1.0
2019-07-12 17:00:00,0.122,2011.52,6,0,0.0,3.0,2.0
2019-07-12 17:30:00,0.1263,2014.13,7,0,0.0095,4.0,2.0
2019-07-12 18:00:00,0.1327,2012.5,5,0,0.0708,10.0,2.0
2019-07-12 18:30:00,0.1346,2011.86,3,1,-0.0032,3.0,4.0
2019-07-12 19:00:00,0.1385,2011.89,5,1,0.0103,5.0,3.0
2019-07-12 19:30:00,0.1445,2009.725,3,2,0.0049,4.0,3.0
2019-07-12 20:00:00,0.1516,2008.79,3,0,-0.0077,3.0,4.0
2019-07-12 20:30:00,0.1341,2011.0,2,1,0.0028,2.0,1.0
2019-07-12 21:00:00,0.1259,0.0,0,0,,,
2019-07-15 14:30:00,0.0435,2015.18,9,0,-0.0138,9.0,13.0
2019-07-15 15:30:00,0.0383,2006.71,4,3,0.004,6.0,4.0
2019-07-15 16:30:00,0.0436,2004.8,7,4,-0.0149,5.0,11.0
2019-07-15 17:00:00,0.0496,2005.65,10,1,-0.0035,5.0,7.0
2019-07-15 20:30:00,0.0441,2020.99,4,1,0.0103,8.0,6.0
2019-07-16 14:30:00,0.0327,2020.29,3,3,-0.0086,2.0,5.0
2019-07-16 15:30:00,0.0389,2020.95,6,1,0.0037,4.0,2.0
2019-07-16 16:00:00,0.0517,2018.17,11,2,-0.0265,6.0,8.0
2019-07-16 17:00:00,0.0459,2009.2,2,1,0.0181,11.0,7.0
2019-07-16 18:00:00,0.0407,2014.0,3,1,-0.0075,5.0,6.0
2019-07-16 19:00:00,0.0469,2008.36,4,1,0.0097,5.0,2.0
2019-07-16 19:30:00,0.0521,2009.54,1,1,0.0089,6.0,3.0
2019-07-16 20:00:00,0.0573,2010.43,4,0,0.016,8.0,4.0
2019-07-17 14:30:00,0.0856,2007.45,7,1,-0.0187,7.0,9.0
2019-07-17 15:00:00,0.1016,1998.32,8,2,-0.0184,4.0,10.0
2019-07-17 15:30:00,0.1077,2000.25,3,1,-0.0401,7.0,11.0
2019-07-17 16:00:00,0.1203,1998.93,8,3,-0.0106,3.0,5.0
2019-07-17 16:30:00,0.1331,2000.38,5,0,0.0028,3.0,3.0
2019-07-17 17:00:00,0.1254,1999.6,5,1,-0.0111,5.0,6.0
2019-07-17 17:30:00,0.1382,2002.19,7,0,0.0538,12.0,5.0
2019-07-17 18:00:00,0.1442,1999.87,4,0,-0.012,2.0,4.0
2019-07-17 18:30:00,0.1514,2001.34,3,0,-0.0153,1.0,6.0
2019-07-17 19:00:00,0.1868,1998.84,0,1,-0.0103,2.0,5.0
2019-07-17 19:30:00,0.2094,1999.21,4,0,0.0515,9.0,4.0
2019-07-17 20:00:00,0.2122,1997.69,2,0,0.006,3.0,2.0
2019-07-17 20:30:00,0.2189,1992.03,2,0,0.0309,11.0,4.0
2019-07-17 21:00:00,0.2334,0.0,0,0,,,
2019-07-18 14:30:00,0.19,1979.5,1,0,0.0233,6.0,5.0
2019-07-18 15:00:00,0.2278,1980.14,4,0,0.0071,3.0,0.0
2019-07-18 15:30:00,0.2235,1977.5,3,1,-0.0045,2.0,3.0
2019-07-18 16:00:00,0.2314,1964.925,3,2,-0.0484,1.0,9.0
2019-07-18 16:30:00,0.2455,1956.98,3,0,0.0335,7.0,1.0
2019-07-18 17:00:00,0.2402,1962.72,5,0,-0.0766,6.0,14.0
2019-07-18 17:30:00,0.2286,1958.2,1,1,-0.0827,1.0,11.0
2019-07-18 18:00:00,0.1986,1957.95,0,0,0.0148,5.0,4.0
2019-07-18 18:30:00,0.2175,1957.37,4,0,-0.0066,3.0,4.0
2019-07-18 19:00:00,0.2775,1973.47,8,0,0.0128,12.0,3.0
2019-07-18 19:30:00,0.3972,1977.77,12,0,-0.005,4.0,4.0
2019-07-18 20:00:00,0.4534,1975.5,5,0,0.0376,8.0,2.0
2019-07-18 20:30:00,0.473,1977.9,4,0,0.0051,4.0,2.0
2019-07-18 21:00:00,0.5145,0.0,4,0,,,
2019-07-19 14:30:00,0.1691,1989.9,3,2,0.0239,4.0,1.0
2019-07-19 15:00:00,0.2274,1987.38,3,0,-0.1009,2.0,10.0
2019-07-19 15:30:00,0.2542,1986.46,3,0,-0.0386,6.0,7.0
2019-07-19 16:00:00,0.2552,1987.54,3,2,-0.0116,4.0,5.0
2019-07-19 16:30:00,0.2431,1982.8,2,0,0.011000000000000001,3.0,3.0
2019-07-19 17:00:00,0.2124,1986.66,0,0,0.0055,3.0,3.0
2019-07-19 17:30:00,0.1656,1984.37,0,1,-0.0103,1.0,3.0
2019-07-19 18:00:00,0.1888,1982.8,4,0,0.0008,2.0,2.0
2019-07-19 18:30:00,0.2024,1981.9,1,0,0.0063,2.0,1.0
2019-07-19 19:00:00,0.2434,1973.7,2,0,0.0151,4.0,1.0
2019-07-19 19:30:00,0.2238,1973.31,0,0,-0.0161,1.0,2.0
2019-07-19 20:00:00,0.2119,1969.72,2,0,0.0303,6.0,3.0
2019-07-19 20:30:00,0.2464,1964.52,5,0,-0.0208,0.0,3.0
2019-07-19 21:00:00,0.2797,0.0,1,0,,,
2019-07-22 14:30:00,0.1672,1970.83,1,0,0.0151,5.0,2.0
2019-07-22 15:00:00,0.1703,1963.3,3,0,0.0168,5.0,5.0
2019-07-22 15:30:00,0.1431,1962.06,2,0,0.0575,8.0,5.0
2019-07-22 16:00:00,0.1432,1963.47,3,1,-0.0213,1.0,4.0
2019-07-22 16:30:00,0.1401,1966.88,0,0,0.0025,2.0,1.0
